shipment_id,order_id,tiempo_shipped_id,tiempo_delivered_id,dias_en_transito,carrier,tracking_number,status
9000002191,1000002191,,,2,Correo Argentino,TRK-658FJ212CV,SHIPPED
9000002192,1000002192,,,,PICKUP,,CANCELLED
9000002193,1000002193,20240525.0,20240526.0,1,PICKUP,,DELIVERED
9000002194,1000002194,20240925.0,20240926.0,1,PICKUP,,DELIVERED
9000002195,1000002195,20240710.0,20240711.0,1,PICKUP,,DELIVERED
9000002196,1000002196,,,,Correo Argentino,,CANCELLED
9000002197,1000002197,,,4,Correo Argentino,TRK-5JDHMBZXI4,SHIPPED
9000002198,1000002198,20241204.0,20241205.0,1,PICKUP,,DELIVERED
9000002199,1000002199,,,4,Correo Argentino,TRK-JTC8Y2J84J,DELIVERED
9000002200,1000002200,,,1,PICKUP,,DELIVERED
9000002201,1000002201,,,1,PICKUP,,DELIVERED
9000002202,1000002202,20250125.0,20250129.0,4,Correo Argentino,TRK-1UNHLD9BRX,DELIVERED
9000002203,1000002203,,,1,PICKUP,,DELIVERED
9000002204,1000002204,20240328.0,20240329.0,1,PICKUP,,DELIVERED
9000002205,1000002205,20250220.0,20250221.0,1,PICKUP,,DELIVERED
9000002206,1000002206,,,1,PICKUP,,DELIVERED
9000002207,1000002207,,,3,Correo Argentino,TRK-UPTREHIE5R,DELIVERED
9000002208,1000002208,20250301.0,,2,Correo Argentino,TRK-3TR8QDCJIY,SHIPPED
9000002209,1000002209,20240106.0,20240113.0,7,Correo Argentino,TRK-F8TPCOREH1,DELIVERED
9000002210,1000002210,20240129.0,20240130.0,1,PICKUP,,DELIVERED
9000002211,1000002211,,,4,Correo Argentino,TRK-99RAI7C9WT,DELIVERED
9000002212,1000002212,,,4,Correo Argentino,TRK-3PTTYZTIEU,DELIVERED
9000002213,1000002213,20240302.0,20240307.0,5,Correo Argentino,TRK-D7MZ3HDHCR,DELIVERED
9000002214,1000002214,,,1,PICKUP,,DELIVERED
9000002215,1000002215,,,1,PICKUP,,DELIVERED
9000002216,1000002216,20250116.0,20250118.0,2,Correo Argentino,TRK-8RK8HCRCU7,DELIVERED
9000002217,1000002217,20241102.0,20241103.0,1,PICKUP,,DELIVERED
9000002218,1000002218,20241028.0,20241031.0,3,Correo Argentino,TRK-OKV9F2RY0H,SHIPPED
9000002219,1000002219,20240607.0,20240609.0,2,Correo Argentino,TRK-DTXNT28YSL,SHIPPED
9000002220,1000002220,20241231.0,20250101.0,1,PICKUP,,DELIVERED
9000002221,1000002221,20240917.0,20240918.0,1,PICKUP,,DELIVERED
9000002222,1000002222,,,3,Correo Argentino,TRK-A9T9SJWW1R,DELIVERED
9000002223,1000002223,20240413.0,20240418.0,5,Correo Argentino,TRK-GPRZCJFAPO,DELIVERED
9000002224,1000002224,20250202.0,20250207.0,5,Correo Argentino,TRK-XHYA8XDQHL,DELIVERED
9000002225,1000002225,20250106.0,20250109.0,3,Correo Argentino,TRK-8TFUTAVPS9,DELIVERED
9000002226,1000002226,20240704.0,20240705.0,1,PICKUP,,DELIVERED
9000002227,1000002227,20250130.0,20250131.0,1,PICKUP,,DELIVERED
9000002228,1000002228,,,5,Correo Argentino,TRK-5OJ4MS7KHC,DELIVERED
9000002229,1000002229,,,4,Correo Argentino,TRK-M6YF49Y0RJ,DELIVERED
9000002230,1000002230,20240516.0,20240517.0,1,PICKUP,,DELIVERED
9000002231,1000002231,20240407.0,20240408.0,1,PICKUP,,DELIVERED
9000002232,1000002232,,,4,Correo Argentino,TRK-Z8GHNESB06,DELIVERED
9000002233,1000002233,20250107.0,20250108.0,1,PICKUP,,DELIVERED
9000002234,1000002234,20240815.0,20240816.0,1,PICKUP,,SHIPPED
9000002235,1000002235,20250214.0,20250215.0,1,PICKUP,,SHIPPED
9000002236,1000002236,20240115.0,20240120.0,5,Correo Argentino,TRK-Y7IYDC2F96,SHIPPED
9000002237,1000002237,20240221.0,20240226.0,5,Correo Argentino,TRK-HTA57AGDZ8,DELIVERED
9000002238,1000002238,,,5,Correo Argentino,TRK-CIV3Y9MZ70,SHIPPED
9000002239,1000002239,20240613.0,20240617.0,4,Correo Argentino,TRK-BD3VUFTPYC,DELIVERED
9000002240,1000002240,20241019.0,20241024.0,5,Correo Argentino,TRK-SY6JH09K3S,DELIVERED
9000002241,1000002241,20241210.0,20241212.0,2,Correo Argentino,TRK-STW2I3IZW1,DELIVERED
9000002242,1000002242,20240303.0,20240304.0,1,PICKUP,,DELIVERED
9000002243,1000002243,,,,Correo Argentino,,CANCELLED
9000002244,1000002244,20250127.0,20250129.0,2,Correo Argentino,TRK-W86AQPKYKS,SHIPPED
9000002245,1000002245,20241013.0,20241017.0,4,Correo Argentino,TRK-CNT0YMQCW1,DELIVERED
9000002246,1000002246,20241223.0,20241224.0,1,PICKUP,,DELIVERED
9000002247,1000002247,,,5,Correo Argentino,TRK-WCDXVIXJ2J,DELIVERED
9000002248,1000002248,20240912.0,20240916.0,4,Correo Argentino,TRK-Q0TSXGKJTW,DELIVERED
9000002249,1000002249,,,2,Correo Argentino,TRK-W6ERT1I0GA,DELIVERED
9000002250,1000002250,20240407.0,20240409.0,2,Correo Argentino,TRK-71V8KART8Y,DELIVERED
9000002251,1000002251,20241031.0,20241103.0,3,Correo Argentino,TRK-169L4UF1A7,DELIVERED
9000002252,1000002252,,,1,PICKUP,,DELIVERED
9000002253,1000002253,,,,Correo Argentino,,CANCELLED
9000002254,1000002254,20240804.0,20240807.0,3,Correo Argentino,TRK-0NNSZYI5EQ,DELIVERED
9000002255,1000002255,20240617.0,20240623.0,6,Correo Argentino,TRK-R4FNNLC2ZF,DELIVERED
9000002256,1000002256,20240816.0,20240817.0,1,PICKUP,,DELIVERED
9000002257,1000002257,20250221.0,20250222.0,1,PICKUP,,DELIVERED
9000002258,1000002258,20240720.0,20240721.0,1,PICKUP,,DELIVERED
9000002259,1000002259,20240620.0,20240625.0,5,Correo Argentino,TRK-34HE9TKVWH,DELIVERED
9000002260,1000002260,,,,Correo Argentino,,CANCELLED
9000002261,1000002261,,,5,Correo Argentino,TRK-NAXTBNNNGN,DELIVERED
9000002262,1000002262,,,5,Correo Argentino,TRK-GGUUFALZWJ,DELIVERED
9000002263,1000002263,20240312.0,20240317.0,5,Correo Argentino,TRK-JLYEGL0B54,DELIVERED
9000002264,1000002264,,,1,PICKUP,,DELIVERED
9000002265,1000002265,,,5,Correo Argentino,TRK-G1KEQ0PAX4,DELIVERED
9000002266,1000002266,20240413.0,20240414.0,1,PICKUP,,DELIVERED
9000002267,1000002267,20240521.0,20240526.0,5,Correo Argentino,TRK-NPSF9TAHPG,SHIPPED
9000002268,1000002268,,,5,Correo Argentino,TRK-DRDARN70IP,READY
9000002269,1000002269,20240118.0,20240121.0,3,Correo Argentino,TRK-ULE8NGXBX2,DELIVERED
9000002270,1000002270,20240928.0,20241001.0,3,Correo Argentino,TRK-SCQC62Y7JN,DELIVERED
9000002271,1000002271,,,,PICKUP,,CANCELLED
9000002272,1000002272,20241101.0,20241102.0,1,PICKUP,,DELIVERED
9000002273,1000002273,,,1,PICKUP,,DELIVERED
9000002274,1000002274,,,1,PICKUP,,DELIVERED
9000002275,1000002275,20240920.0,20240921.0,1,PICKUP,,SHIPPED
9000002276,1000002276,20240614.0,20240619.0,5,Correo Argentino,TRK-2US8EHTDC1,DELIVERED
9000002277,1000002277,20240404.0,20240409.0,5,Correo Argentino,TRK-AT1PTG3AGY,DELIVERED
9000002278,1000002278,20240820.0,20240821.0,1,PICKUP,,DELIVERED
9000002279,1000002279,20240302.0,20240303.0,1,PICKUP,,DELIVERED
9000002280,1000002280,20240113.0,20240116.0,3,Correo Argentino,TRK-0SOM4G53MR,DELIVERED
9000002281,1000002281,20241006.0,20241010.0,4,Correo Argentino,TRK-Q53EUO4UY4,DELIVERED
9000002282,1000002282,20241017.0,20241022.0,5,Correo Argentino,TRK-ZCJ2YT5RXD,DELIVERED
9000002283,1000002283,20240518.0,20240520.0,2,Correo Argentino,TRK-E0PGF45DPM,SHIPPED
9000002284,1000002284,20250203.0,20250206.0,3,Correo Argentino,TRK-LELTAP3LUX,DELIVERED
9000002285,1000002285,,,5,Correo Argentino,TRK-V376469CRK,DELIVERED
9000002286,1000002286,20250110.0,20250111.0,1,PICKUP,,SHIPPED
9000002287,1000002287,,,,PICKUP,,CANCELLED
9000002288,1000002288,20241016.0,20241019.0,3,Correo Argentino,TRK-16B9FZ8LRO,DELIVERED
9000002289,1000002289,20240831.0,20240901.0,1,PICKUP,,DELIVERED
9000002290,1000002290,,,5,Correo Argentino,TRK-BCQZ91VHSG,DELIVERED
9000002291,1000002291,20240314.0,20240315.0,1,PICKUP,,DELIVERED
9000002292,1000002292,,,,Correo Argentino,,CANCELLED
9000002293,1000002293,20240327.0,20240331.0,4,Correo Argentino,TRK-L9DYBG7IZQ,DELIVERED
9000002294,1000002294,20240330.0,20240331.0,1,PICKUP,,SHIPPED
9000002295,1000002295,20240713.0,20240714.0,1,PICKUP,,SHIPPED
9000002296,1000002296,,,7,Correo Argentino,TRK-21ORKWDJVM,SHIPPED
9000002297,1000002297,20241222.0,20241223.0,1,PICKUP,,DELIVERED
9000002298,1000002298,20240520.0,20240523.0,3,Correo Argentino,TRK-GVV7D4N594,DELIVERED
9000002299,1000002299,,,,Correo Argentino,,CANCELLED
9000002300,1000002300,,,,Correo Argentino,,CANCELLED
9000002301,1000002301,20240621.0,20240623.0,2,Correo Argentino,TRK-8YTJBAEMBJ,DELIVERED
9000002302,1000002302,20240810.0,20240815.0,5,Correo Argentino,TRK-MTLTAEYK89,DELIVERED
9000002303,1000002303,20250206.0,20250207.0,1,PICKUP,,READY
9000002304,1000002304,,,2,Correo Argentino,TRK-FDLF56RD3U,DELIVERED
9000002305,1000002305,20250206.0,20250207.0,1,PICKUP,,DELIVERED
9000002306,1000002306,20241122.0,20241125.0,3,Correo Argentino,TRK-5OYTF03NFA,DELIVERED
9000002307,1000002307,20240119.0,20240123.0,4,Correo Argentino,TRK-DNH0AT8MYW,DELIVERED
9000002308,1000002308,,,,Correo Argentino,,CANCELLED
9000002309,1000002309,,,2,Correo Argentino,TRK-TR0XMMAJ6V,DELIVERED
9000002310,1000002310,20240811.0,20240812.0,1,PICKUP,,DELIVERED
9000002311,1000002311,,,1,PICKUP,,DELIVERED
9000002312,1000002312,20240415.0,20240422.0,7,Correo Argentino,TRK-HYKOH9LMJH,SHIPPED
9000002313,1000002313,20241116.0,20241121.0,5,Correo Argentino,TRK-X1Q4QVT81K,DELIVERED
9000002314,1000002314,20240320.0,20240322.0,2,Correo Argentino,TRK-TGQYR3VX5A,SHIPPED
9000002315,1000002315,20240424.0,20240427.0,3,Correo Argentino,TRK-U0JOU2AKTX,DELIVERED
9000002316,1000002316,,,,Correo Argentino,,CANCELLED
9000002317,1000002317,20240117.0,20240119.0,2,Correo Argentino,TRK-SSIZJ0UN5A,DELIVERED
9000002318,1000002318,20240409.0,20240414.0,5,Correo Argentino,TRK-21A3HZL2UK,DELIVERED
9000002319,1000002319,20250210.0,20250211.0,1,PICKUP,,DELIVERED
9000002320,1000002320,20250108.0,20250112.0,4,Correo Argentino,TRK-R8Q6OT3BS5,DELIVERED
9000002321,1000002321,20240422.0,20240423.0,1,PICKUP,,DELIVERED
9000002322,1000002322,20240622.0,20240625.0,3,Correo Argentino,TRK-7CYDS1D5R6,DELIVERED
9000002323,1000002323,20240902.0,20240904.0,2,Correo Argentino,TRK-2ZHCZJDZ6A,DELIVERED
9000002324,1000002324,,,2,Correo Argentino,TRK-NN636WK3HO,DELIVERED
9000002325,1000002325,,,3,Correo Argentino,TRK-GK3Z8X8VHC,DELIVERED
9000002326,1000002326,20241115.0,20241117.0,2,Correo Argentino,TRK-ATXZEY83B8,DELIVERED
9000002327,1000002327,20240629.0,20240702.0,3,Correo Argentino,TRK-NE6TBVPPY9,DELIVERED
9000002328,1000002328,,,5,Correo Argentino,TRK-47TWRKKHX4,DELIVERED
9000002329,1000002329,,,,PICKUP,,CANCELLED
9000002330,1000002330,,,5,Correo Argentino,TRK-L0JZFEAXJ5,DELIVERED
9000002331,1000002331,,,4,Correo Argentino,TRK-AS3NGPWBWH,DELIVERED
9000002332,1000002332,,,3,Correo Argentino,TRK-VQKREUVI6Q,DELIVERED
9000002333,1000002333,,,4,Correo Argentino,TRK-G22UTXEO28,DELIVERED
9000002334,1000002334,,,1,PICKUP,,DELIVERED
9000002335,1000002335,,,1,PICKUP,,DELIVERED
9000002336,1000002336,,,5,Correo Argentino,TRK-SJNEFPKVQO,DELIVERED
9000002337,1000002337,20241202.0,20241205.0,3,Correo Argentino,TRK-BDTWH7F0X3,DELIVERED
9000002338,1000002338,20240209.0,20240210.0,1,PICKUP,,SHIPPED
9000002339,1000002339,,,1,PICKUP,,SHIPPED
9000002340,1000002340,20241009.0,20241013.0,4,Correo Argentino,TRK-62EHL0CPLX,SHIPPED
9000002341,1000002341,20241103.0,20241105.0,2,Correo Argentino,TRK-4Y5DEEEFAV,READY
9000002342,1000002342,,,5,Correo Argentino,TRK-T11OS74GRO,DELIVERED
9000002343,1000002343,20250102.0,20250107.0,5,Correo Argentino,TRK-53YCZQ6I26,DELIVERED
9000002344,1000002344,20241016.0,20241021.0,5,Correo Argentino,TRK-SH414J3D56,DELIVERED
9000002345,1000002345,20240914.0,20240918.0,4,Correo Argentino,TRK-2F0J72WZUQ,DELIVERED
9000002346,1000002346,20240531.0,20240604.0,4,Correo Argentino,TRK-IUDPMTSQB7,DELIVERED
9000002347,1000002347,,,5,Correo Argentino,TRK-GN40W7D53O,DELIVERED
9000002348,1000002348,,,1,PICKUP,,DELIVERED
9000002349,1000002349,,,,Correo Argentino,,CANCELLED
9000002350,1000002350,20240511.0,20240512.0,1,PICKUP,,DELIVERED
9000002351,1000002351,20250101.0,20250104.0,3,Correo Argentino,TRK-EXZA43MVKP,DELIVERED
9000002352,1000002352,20240807.0,20240809.0,2,Correo Argentino,TRK-HPH13SHWHV,DELIVERED
9000002353,1000002353,20240701.0,20240703.0,2,Correo Argentino,TRK-0GLM2H782V,DELIVERED
9000002354,1000002354,20240330.0,20240401.0,2,Correo Argentino,TRK-GZOQZ05YR3,DELIVERED
9000002355,1000002355,20240609.0,20240613.0,4,Correo Argentino,TRK-TQVCHWWOSO,DELIVERED
9000002356,1000002356,20240529.0,20240530.0,1,PICKUP,,SHIPPED
9000002357,1000002357,,,,Correo Argentino,,CANCELLED
9000002358,1000002358,20240914.0,20240918.0,4,Correo Argentino,TRK-6FP0F05043,DELIVERED
9000002359,1000002359,,,1,PICKUP,,DELIVERED
9000002360,1000002360,20241201.0,20241202.0,1,PICKUP,,DELIVERED
9000002361,1000002361,20241006.0,20241009.0,3,Correo Argentino,TRK-5YM8QWZY6H,DELIVERED
9000002362,1000002362,20240717.0,20240720.0,3,Correo Argentino,TRK-QDNHTU631J,DELIVERED
9000002363,1000002363,20240211.0,20240213.0,2,Correo Argentino,TRK-9GI1YM1BTC,DELIVERED
9000002364,1000002364,,,3,Correo Argentino,TRK-L26HP2YZ85,DELIVERED
9000002365,1000002365,20240906.0,20240908.0,2,Correo Argentino,TRK-2NCW3Z2798,DELIVERED
9000002366,1000002366,,,3,Correo Argentino,TRK-2WBW3JQ6NW,DELIVERED
9000002367,1000002367,20240824.0,20240825.0,1,PICKUP,,DELIVERED
9000002368,1000002368,,,1,PICKUP,,DELIVERED
9000002369,1000002369,,,2,Correo Argentino,TRK-00QH7D3UYH,SHIPPED
9000002370,1000002370,20240823.0,20240824.0,1,PICKUP,,SHIPPED
9000002371,1000002371,20240719.0,20240722.0,3,Correo Argentino,TRK-JFF3HVOR3H,SHIPPED
9000002372,1000002372,20240715.0,20240718.0,3,Correo Argentino,TRK-Q6M2YWDKVB,DELIVERED
9000002373,1000002373,20250131.0,20250203.0,3,Correo Argentino,TRK-CAMXICG161,DELIVERED
9000002374,1000002374,,,1,PICKUP,,DELIVERED
9000002375,1000002375,,,,Correo Argentino,,CANCELLED
9000002376,1000002376,20241126.0,20241129.0,3,Correo Argentino,TRK-PW69OIURF2,SHIPPED
9000002377,1000002377,20241019.0,20241024.0,5,Correo Argentino,TRK-D5AJTPW0JJ,DELIVERED
9000002378,1000002378,20240421.0,20240424.0,3,Correo Argentino,TRK-GBU00E9MC9,DELIVERED
9000002379,1000002379,20240511.0,20240512.0,1,PICKUP,,DELIVERED
9000002380,1000002380,20240227.0,20240229.0,2,Correo Argentino,TRK-JDXS0URSBB,DELIVERED
9000002381,1000002381,20240520.0,20240524.0,4,Correo Argentino,TRK-DLNHCYKDJK,DELIVERED
9000002382,1000002382,20240602.0,20240603.0,1,PICKUP,,DELIVERED
9000002383,1000002383,,,2,Correo Argentino,TRK-GYQFCU4YNF,DELIVERED
9000002384,1000002384,20240921.0,20240923.0,2,Correo Argentino,TRK-SGEKOMUNAN,DELIVERED
9000002385,1000002385,,,5,Correo Argentino,TRK-HJNFUNESRO,DELIVERED
9000002386,1000002386,20240410.0,20240411.0,1,PICKUP,,DELIVERED
9000002387,1000002387,20240317.0,20240320.0,3,Correo Argentino,TRK-UC73QFLJ6P,DELIVERED
9000002388,1000002388,,,6,Correo Argentino,TRK-YU829UUGHL,DELIVERED
9000002389,1000002389,20240515.0,20240516.0,1,PICKUP,,DELIVERED
9000002390,1000002390,20240618.0,20240619.0,1,PICKUP,,DELIVERED
9000002391,1000002391,,,4,Correo Argentino,TRK-XNP3ZRCDXC,DELIVERED
9000002392,1000002392,,,2,Correo Argentino,TRK-CUGKAZ1PAI,DELIVERED
9000002393,1000002393,,,1,PICKUP,,SHIPPED
9000002394,1000002394,,,1,PICKUP,,DELIVERED
9000002395,1000002395,,,1,PICKUP,,DELIVERED
9000002396,1000002396,20240109.0,20240113.0,4,Correo Argentino,TRK-G4JQR5DT2V,SHIPPED
9000002397,1000002397,20240615.0,20240616.0,1,PICKUP,,DELIVERED
9000002398,1000002398,20240413.0,20240417.0,4,Correo Argentino,TRK-2E2VR9C0O1,DELIVERED
9000002399,1000002399,20241222.0,20241224.0,2,Correo Argentino,TRK-Z80713T7YK,DELIVERED
9000002400,1000002400,,,1,PICKUP,,DELIVERED
9000002401,1000002401,20240820.0,20240822.0,2,Correo Argentino,TRK-LAISUFL476,DELIVERED
9000002402,1000002402,20240110.0,20240113.0,3,Correo Argentino,TRK-AJUQ2L6ZB1,DELIVERED
9000002403,1000002403,20241118.0,20241122.0,4,Correo Argentino,TRK-JQC991JBQ6,DELIVERED
9000002404,1000002404,20250226.0,20250227.0,1,PICKUP,,DELIVERED
9000002405,1000002405,20240116.0,20240117.0,1,PICKUP,,DELIVERED
9000002406,1000002406,,,4,Correo Argentino,TRK-90FKDG7NZN,SHIPPED
9000002407,1000002407,20240120.0,20240121.0,1,PICKUP,,DELIVERED
9000002408,1000002408,,,1,PICKUP,,DELIVERED
9000002409,1000002409,20240218.0,20240219.0,1,PICKUP,,SHIPPED
9000002410,1000002410,,,5,Correo Argentino,TRK-5KJDU3R26Z,SHIPPED
9000002411,1000002411,20241211.0,20241216.0,5,Correo Argentino,TRK-FBO6R3Q9QL,SHIPPED
9000002412,1000002412,20241003.0,20241004.0,1,PICKUP,,DELIVERED
9000002413,1000002413,,,5,Correo Argentino,TRK-F5IV740UND,DELIVERED
9000002414,1000002414,20240525.0,20240529.0,4,Correo Argentino,TRK-H4XY1MEAOC,DELIVERED
9000002415,1000002415,,,3,Correo Argentino,TRK-BLU0QKN78E,SHIPPED
9000002416,1000002416,20240825.0,20240826.0,1,PICKUP,,SHIPPED
9000002417,1000002417,20240424.0,20240425.0,1,PICKUP,,DELIVERED
9000002418,1000002418,,,1,PICKUP,,DELIVERED
9000002419,1000002419,,,5,Correo Argentino,TRK-R1NAZGEZH0,DELIVERED
9000002420,1000002420,20241220.0,20241224.0,4,Correo Argentino,TRK-4W7ACSDARX,DELIVERED
9000002421,1000002421,20241225.0,20241226.0,1,PICKUP,,DELIVERED
9000002422,1000002422,,,2,Correo Argentino,TRK-D5BLAB3L9V,DELIVERED
9000002423,1000002423,20240829.0,20240830.0,1,PICKUP,,SHIPPED
9000002424,1000002424,,,2,Correo Argentino,TRK-6MSCXCP6FE,SHIPPED
9000002425,1000002425,20240308.0,20240311.0,3,Correo Argentino,TRK-NLEBS9H8JU,DELIVERED
9000002426,1000002426,20240702.0,20240704.0,2,Correo Argentino,TRK-7U6O1V0K22,DELIVERED
9000002427,1000002427,20240217.0,20240222.0,5,Correo Argentino,TRK-QQQCU1691A,SHIPPED
9000002428,1000002428,20250108.0,20250112.0,4,Correo Argentino,TRK-71SLEWGSXL,DELIVERED
9000002429,1000002429,,,1,PICKUP,,SHIPPED
9000002430,1000002430,,,2,Correo Argentino,TRK-BUDC599X69,SHIPPED
9000002431,1000002431,20250106.0,20250107.0,1,PICKUP,,DELIVERED
9000002432,1000002432,,,1,PICKUP,,DELIVERED
9000002433,1000002433,20241009.0,20241013.0,4,Correo Argentino,TRK-I9O5AS3BG1,DELIVERED
9000002434,1000002434,20240127.0,20240128.0,1,PICKUP,,DELIVERED
9000002435,1000002435,,,3,Correo Argentino,TRK-J0J3LZ2FTB,DELIVERED
9000002436,1000002436,20240402.0,20240403.0,1,PICKUP,,DELIVERED
9000002437,1000002437,20240717.0,20240718.0,1,PICKUP,,DELIVERED
9000002438,1000002438,,,2,Correo Argentino,TRK-GNDDG43PO4,DELIVERED
9000002439,1000002439,,,,Correo Argentino,,CANCELLED
9000002440,1000002440,20240504.0,20240508.0,4,Correo Argentino,TRK-60H04GVNU6,DELIVERED
9000002441,1000002441,20240607.0,20240608.0,1,PICKUP,,SHIPPED
9000002442,1000002442,20240323.0,20240330.0,7,Correo Argentino,TRK-R6YM18UXQW,DELIVERED
9000002443,1000002443,20250124.0,20250125.0,1,PICKUP,,DELIVERED
9000002444,1000002444,,,,Correo Argentino,,CANCELLED
9000002445,1000002445,,,3,Correo Argentino,TRK-IPPUZD9Q4J,DELIVERED
9000002446,1000002446,20240505.0,20240506.0,1,PICKUP,,DELIVERED
9000002447,1000002447,20240405.0,20240408.0,3,Correo Argentino,TRK-R496BJZLCX,DELIVERED
9000002448,1000002448,20240921.0,20240923.0,2,Correo Argentino,TRK-HGUEJ2QW7M,DELIVERED
9000002449,1000002449,20240926.0,20240927.0,1,PICKUP,,DELIVERED
9000002450,1000002450,20241002.0,20241007.0,5,Correo Argentino,TRK-17SA1M7I0Q,SHIPPED
9000002451,1000002451,20240109.0,20240110.0,1,PICKUP,,DELIVERED
9000002452,1000002452,20241201.0,20241202.0,1,PICKUP,,DELIVERED
9000002453,1000002453,,,2,Correo Argentino,TRK-XOD7VZEA8Q,SHIPPED
9000002454,1000002454,,,2,Correo Argentino,TRK-NICID3HX9X,DELIVERED
9000002455,1000002455,20240103.0,20240110.0,7,Correo Argentino,TRK-V278RILYLI,SHIPPED
9000002456,1000002456,20240616.0,20240617.0,1,PICKUP,,DELIVERED
9000002457,1000002457,,,3,Correo Argentino,TRK-T2JIE79EA9,DELIVERED
9000002458,1000002458,,,,Correo Argentino,,CANCELLED
9000002459,1000002459,,,2,Correo Argentino,TRK-K4EF3KNZ73,DELIVERED
9000002460,1000002460,20240727.0,20240728.0,1,PICKUP,,SHIPPED
9000002461,1000002461,20241127.0,20241128.0,1,PICKUP,,SHIPPED
9000002462,1000002462,20241018.0,20241019.0,1,PICKUP,,DELIVERED
9000002463,1000002463,20250206.0,20250207.0,1,PICKUP,,DELIVERED
9000002464,1000002464,20250131.0,20250203.0,3,Correo Argentino,TRK-XNX0D0ZH14,DELIVERED
9000002465,1000002465,20241126.0,20241129.0,3,Correo Argentino,TRK-FGL7ZYXMO4,DELIVERED
9000002466,1000002466,20250122.0,20250123.0,1,PICKUP,,SHIPPED
9000002467,1000002467,,,1,PICKUP,,DELIVERED
9000002468,1000002468,,,4,Correo Argentino,TRK-UI9QY7JE77,DELIVERED
9000002469,1000002469,20240730.0,20240802.0,3,Correo Argentino,TRK-RTBKIL4DZO,DELIVERED
9000002470,1000002470,20240628.0,20240629.0,1,PICKUP,,DELIVERED
9000002471,1000002471,,,3,Correo Argentino,TRK-J6JMXR929C,DELIVERED
9000002472,1000002472,20240110.0,20240115.0,5,Correo Argentino,TRK-IM6GECR9GS,DELIVERED
9000002473,1000002473,,,3,Correo Argentino,TRK-4FZBCIE99S,SHIPPED
9000002474,1000002474,20241015.0,20241018.0,3,Correo Argentino,TRK-2QCVROPH0K,DELIVERED
9000002475,1000002475,20240623.0,20240624.0,1,PICKUP,,SHIPPED
9000002476,1000002476,,,4,Correo Argentino,TRK-KTXGCTFYYE,DELIVERED
9000002477,1000002477,20240119.0,20240120.0,1,PICKUP,,READY
9000002478,1000002478,20240419.0,20240423.0,4,Correo Argentino,TRK-ACH6VRFEMZ,READY
9000002479,1000002479,20250117.0,20250120.0,3,Correo Argentino,TRK-RVAUXAD24E,DELIVERED
9000002480,1000002480,20240706.0,20240710.0,4,Correo Argentino,TRK-92JHVJ5ZVX,DELIVERED
9000002481,1000002481,,,1,PICKUP,,DELIVERED
9000002482,1000002482,20250121.0,20250123.0,2,Correo Argentino,TRK-X2E8NC9YH8,DELIVERED
9000002483,1000002483,20240622.0,20240624.0,2,Correo Argentino,TRK-7VBRPNZ5HV,DELIVERED
9000002484,1000002484,20240929.0,20241005.0,6,Correo Argentino,TRK-95W62MNYGB,DELIVERED
9000002485,1000002485,,,1,PICKUP,,DELIVERED
9000002486,1000002486,,,,PICKUP,,CANCELLED
9000002487,1000002487,20240406.0,20240410.0,4,Correo Argentino,TRK-2H7Y6RO7DE,DELIVERED
9000002488,1000002488,,,4,Correo Argentino,TRK-FB0NVD8DLN,DELIVERED
9000002489,1000002489,20240726.0,20240728.0,2,Correo Argentino,TRK-LXMDWWJ6U3,SHIPPED
9000002490,1000002490,20241020.0,20241027.0,7,Correo Argentino,TRK-YTHW44W99L,DELIVERED
9000002491,1000002491,20240903.0,20240904.0,1,PICKUP,,DELIVERED
9000002492,1000002492,,,4,Correo Argentino,TRK-TNUZLYFFNX,DELIVERED
9000002493,1000002493,,,,Correo Argentino,,CANCELLED
9000002494,1000002494,20250107.0,20250108.0,1,PICKUP,,SHIPPED
9000002495,1000002495,20240306.0,20240307.0,1,PICKUP,,DELIVERED
9000002496,1000002496,20240201.0,20240204.0,3,Correo Argentino,TRK-KF9OOM03XL,SHIPPED
9000002497,1000002497,20240417.0,20240420.0,3,Correo Argentino,TRK-ANNAFI835J,DELIVERED
9000002498,1000002498,20240506.0,20240507.0,1,PICKUP,,DELIVERED
9000002499,1000002499,,,2,Correo Argentino,TRK-2HYJRAM9X5,DELIVERED
9000002500,1000002500,20240927.0,20241004.0,7,Correo Argentino,TRK-RF4VB7QXC3,SHIPPED
9000002501,1000002501,20240927.0,20240930.0,3,Correo Argentino,TRK-BVS8703MZS,SHIPPED
9000002502,1000002502,,,5,Correo Argentino,TRK-BPJUFKWCUW,DELIVERED
9000002503,1000002503,,,1,PICKUP,,SHIPPED
9000002504,1000002504,20240406.0,20240407.0,1,PICKUP,,DELIVERED
9000002505,1000002505,,,7,Correo Argentino,TRK-TSBDPXC82S,DELIVERED
9000002506,1000002506,,,2,Correo Argentino,TRK-9T57L9JAQ8,DELIVERED
9000002507,1000002507,,,1,PICKUP,,DELIVERED
9000002508,1000002508,20240805.0,20240807.0,2,Correo Argentino,TRK-F44A7549MT,DELIVERED
